City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
297,afaahiti,-17.75,-149.2833,22.93,73,7,9.93,PF,1689174788
298,vanimo,-2.6741,141.3028,26.13,89,100,3.43,PG,1689174788
299,valdivia,-39.8142,-73.2459,5.05,84,55,0.71,CL,1689174789
300,delcevo,41.9672,22.7694,31.18,39,0,2.06,MK,1689174789
301,igunga,-4.2833,33.8833,28.32,28,32,6.2,TZ,1689174789
302,khor,47.8861,134.9464,15.19,86,100,0.79,RU,1689174789
303,auki,-8.7676,160.7034,24.17,84,99,3.52,SB,1689174790
304,cromer,52.9312,1.2989,22.86,52,100,8.05,GB,1689174790
305,acapulco de juarez,16.8634,-99.8901,29.9,74,75,3.6,MX,1689174530
306,port alfred,-33.5906,26.891,17.32,67,0,0.45,ZA,1689174790
307,okhotsk,59.3833,143.3,10.69,93,3,1.96,RU,1689174790
308,susuman,62.7833,148.1667,12.41,66,10,2.62,RU,1689174791
309,happy valley-goose bay,53.3168,-60.3315,19.17,88,100,4.63,CA,1689174791
310,kesinga,20.2,83.2333,28.76,74,100,2.42,IN,1689174791
311,jesup,31.6074,-81.8854,33.86,52,40,2.57,US,1689174707
312,dumingag,8.1692,123.3506,24.53,99,100,1.86,PH,1689174791
313,caleta de carquin,-11.0925,-77.6267,21.14,75,57,4.08,PE,1689174792
314,anzio,41.4853,12.6179,35.63,59,0,5.57,IT,1689174792
315,darwin,-12.4611,130.8418,23.99,78,0,1.54,AU,1689174792
316,paoua,7.2427,16.4406,30.46,56,30,2.39,CF,1689174792
317,cuito,-12.3833,16.9333,21.19,12,0,2.7,AO,1689174792
318,al quwayrah,29.8004,35.3116,36.0,17,0,5.05,JO,1689174792
319,vegreville,53.5001,-112.0518,15.17,88,86,2.06,CA,1689174793
320,sandnessjoen,66.0217,12.6316,21.06,56,75,4.12,NO,1689174793
321,aykhal,66.0,111.5,8.94,77,63,5.29,RU,1689174610
322,ko lanta,7.5336,99.0865,28.49,73,73,4.06,TH,1689174793
323,howrah,22.5892,88.3103,29.0,89,40,4.12,IN,1689174793
324,pasighat,28.0667,95.3333,24.4,100,100,1.3,IN,1689174794
325,el bauga,18.262,33.9081,40.95,9,51,3.99,SD,1689174794
326,tura,25.5198,90.2201,24.06,95,100,3.1,IN,1689174794
327,port saint john's,-31.6229,29.5448,18.1,63,0,3.41,ZA,1689174794
328,farkhar,36.5729,69.8578,27.16,20,0,1.13,AF,1689174794
329,kombissiri,12.0656,-1.3375,34.44,40,100,1.19,BF,1689174794
330,paysandu,-32.3214,-58.0756,9.78,94,100,7.45,UY,1689174795
331,queenstown,-31.8976,26.8753,14.12,33,0,3.17,ZA,1689174679
332,vila velha,-20.3297,-40.2925,27.97,83,0,2.06,BR,1689174795
333,sao lourenco do sul,-31.3653,-51.9783,15.01,97,100,10.27,BR,1689174644
334,polyarnyy,69.1989,33.4478,23.43,44,22,5.59,RU,1689174795
335,cooper's town,26.8667,-77.5167,29.3,75,98,2.67,BS,1689174795
336,thaba-tseka,-29.522,28.6084,8.01,35,0,1.39,LS,1689174796
337,puerto baquerizo moreno,-0.9,-89.6,26.55,83,75,6.17,EC,1689174608
338,la sarre,48.8002,-79.1996,16.99,53,6,2.85,CA,1689174796
339,pak phanang,8.3511,100.202,29.01,75,23,2.26,TH,1689174796
340,tarakan,3.3,117.6333,28.03,77,100,1.99,ID,1689174796
341,saldanha,-33.0117,17.9442,16.79,55,32,3.51,ZA,1689174796
342,fonte boa,-2.4959,-66.2662,31.5,56,14,1.68,BR,1689174797
343,rawlins,41.7911,-107.2387,22.94,25,0,5.14,US,1689174797
344,leua,48.2156,18.6071,33.61,47,66,5.08,SK,1689174797
345,merritt,50.1123,-120.7942,16.29,66,85,0.89,CA,1689174797
346,veshenskaya,49.6303,41.7334,19.76,50,97,5.15,RU,1689174797
347,popondetta,-8.7537,148.2534,23.56,91,95,0.92,PG,1689174797
348,neiafu,-18.65,-173.9833,24.38,100,75,0.0,TO,1689174798
349,luderitz,-26.6481,15.1594,24.08,31,0,1.41,NA,1689174798
350,pacific grove,36.6177,-121.9166,13.9,95,100,2.24,US,1689174508
351,minas de barroteran,27.6333,-101.2833,29.5,55,25,1.62,MX,1689174798
352,tralee,52.2704,-9.7026,15.14,94,100,1.54,IE,1689174591
353,kovernino,57.1253,43.8142,11.52,88,100,4.53,RU,1689174798
354,daru,-9.0763,143.2092,24.94,81,88,7.65,PG,1689174798
355,yuzhno-kurilsk,44.0306,145.8556,14.81,99,100,1.63,RU,1689174799
356,port macquarie,-31.4333,152.9167,7.72,89,8,2.32,AU,1689174799
357,hammerfest,70.6634,23.6821,25.25,29,0,4.63,NO,1689174799
358,kiruna,67.8557,20.2251,21.51,30,0,6.69,SE,1689174799
359,palmaner,13.2,78.75,27.1,58,100,2.53,IN,1689174799
360,gizo,-8.103,156.8419,26.83,80,100,9.08,SB,1689174800
361,celestun,20.8667,-90.4,30.35,61,38,3.47,MX,1689174800
362,tabou,4.423,-7.3528,26.03,83,91,4.96,CI,1689174800
363,el calafate,-50.3408,-72.2768,-6.17,83,82,0.45,AR,1689174800
364,nuriootpa,-34.4833,139.0,8.05,66,13,2.19,AU,1689174563
365,neijiang,29.5835,105.0622,26.69,90,100,2.55,CN,1689174800
366,sarmiento,-45.5882,-69.07,0.98,75,9,0.45,AR,1689174801
367,tyukhtet,56.5389,89.3011,15.43,65,17,1.58,RU,1689174801
368,kukshi,22.2,74.75,27.52,83,99,3.07,IN,1689174801
369,samana,19.2056,-69.3369,31.12,74,75,3.09,DO,1689174801
370,yangjiang,21.85,111.9667,26.87,88,5,1.65,CN,1689174525
371,patrocinio,-18.9439,-46.9925,28.33,26,3,3.02,BR,1689174706
372,hanceville,34.0607,-86.7675,29.73,78,60,1.71,US,1689174801
373,el progreso,15.4,-87.8,32.01,70,20,2.06,HN,1689174802
374,saint-philippe,-21.3585,55.7679,21.77,76,30,1.96,RE,1689174802
375,north amherst,42.4104,-72.5309,30.79,68,6,0.89,US,1689174802
376,enewetak,11.3474,162.3373,28.55,77,6,7.53,MH,1689174802
377,sao gabriel da cachoeira,-0.1303,-67.0892,31.65,53,5,1.54,BR,1689174802
378,sorong,-0.8833,131.25,25.33,86,100,0.53,ID,1689174802
379,lautoka,-17.6167,177.4667,22.92,68,40,3.09,FJ,1689174803
380,shakawe,-18.3667,21.85,19.96,27,2,4.55,BW,1689174803
381,sitka,57.0531,-135.33,11.94,76,75,1.54,US,1689174636
382,bikenibeu village,1.3673,173.1241,27.98,78,75,2.06,KI,1689174803
383,porto novo,6.4965,2.6036,26.9,84,100,1.72,BJ,1689174803
384,taulaga,-11.0553,-171.0883,28.26,75,11,6.05,AS,1689174803
385,tazacorte,28.629,-17.9293,26.54,69,0,7.2,ES,1689174804
386,pacasmayo,-7.4006,-79.5714,23.37,75,48,5.58,PE,1689174804
387,manicore,-5.8092,-61.3003,31.97,66,40,2.57,BR,1689174804
388,puerto deseado,-47.7503,-65.8938,4.62,75,100,5.18,AR,1689174804
389,muravlenko,63.7898,74.523,16.81,49,100,4.03,RU,1689174804
390,ortigueira,-24.2083,-50.9494,23.96,49,0,3.16,BR,1689174804
391,fort st. john,56.2499,-120.8529,15.94,82,0,0.0,CA,1689174804
392,yarmouth,41.7057,-70.2286,32.2,70,0,2.57,US,1689174805
393,gadani,25.1185,66.7299,31.12,78,80,7.47,PK,1689174805
394,priozersk,61.0393,30.1291,23.3,20,80,3.01,RU,1689174805
395,saint-denis,48.9167,2.3333,27.19,37,0,5.14,FR,1689174805
396,santana,-0.0583,-51.1817,31.1,70,75,2.57,BR,1689174674
397,olyokminsk,60.3736,120.4264,14.99,89,100,2.36,RU,1689174805
398,brena alta,28.65,-17.7833,24.97,69,0,7.2,ES,1689174806
399,newman,37.3138,-121.0208,24.57,63,0,1.79,US,1689174806
400,vila do maio,15.1333,-23.2167,29.44,74,69,2.64,CV,1689174806
401,kolodeznyy,51.3333,39.1833,16.72,65,92,3.06,RU,1689174806
402,mossel bay,-34.1831,22.146,16.96,65,0,1.68,ZA,1689174806
403,veraval,20.9,70.3667,28.2,82,100,4.8,IN,1689174807
404,mbeya,-8.9,33.45,14.01,82,55,3.57,TZ,1689174807
405,aleksandrov gay,50.147,48.5704,23.67,37,66,4.39,RU,1689174807
406,djambala,-2.5447,14.7533,31.48,27,17,2.9,CG,1689174807
407,murzuq,25.9155,13.9184,36.14,13,0,4.46,LY,1689174807
408,nizhnesortymskiy,62.4397,71.7603,19.11,57,71,3.72,RU,1689174809
409,casablanca,33.5928,-7.6192,34.12,69,0,4.12,MA,1689174809
410,marlin,31.3063,-96.898,32.37,49,3,7.31,US,1689174809
411,mszczonow,51.9742,20.5208,24.62,65,100,2.42,PL,1689174809
412,ljusdal,61.8288,16.0913,15.14,89,100,1.28,SE,1689174810
413,fort-shevchenko,44.5086,50.263,24.13,55,0,4.79,KZ,1689174810
414,obihiro,42.9172,143.2044,19.21,97,88,0.39,JP,1689174810
415,placido de castro,-10.3353,-67.1856,33.24,36,3,1.89,BR,1689174810
416,xinyuan,37.3,99.0,8.69,87,100,0.41,CN,1689174810
417,luganville,-15.5333,167.1667,23.23,78,92,6.13,VU,1689174810
418,vincennes,48.85,2.4333,27.07,37,0,4.63,FR,1689174811
419,hassi messaoud,31.6804,6.0729,44.92,10,0,3.6,DZ,1689174811
420,reserve,30.0538,-90.5518,32.76,77,40,3.09,US,1689174811
421,ingeniero guillermo n. juarez,-23.9,-61.85,19.9,86,84,6.46,AR,1689174811
422,touros,-5.1989,-35.4608,29.04,63,9,7.71,BR,1689174811
423,manacor,39.5696,3.2096,37.68,50,7,1.22,ES,1689174744
424,sweet home,44.3976,-122.7362,18.7,71,42,0.89,US,1689174812
425,collie,-33.3667,116.15,15.31,82,100,7.25,AU,1689174812
426,bryne,58.7354,5.6477,18.26,77,40,6.69,NO,1689174812
427,aldinga beach,-35.2793,138.4604,12.59,70,56,4.81,AU,1689174812
428,ubari,26.5921,12.7805,35.86,11,0,5.77,LY,1689174812
429,trumann,35.6737,-90.5073,28.64,74,0,3.37,US,1689174812
430,dem'yanovo,60.3511,47.0842,16.59,99,99,3.85,RU,1689174813
431,big spring,32.2504,-101.4787,32.84,45,0,9.26,US,1689174813
432,fortuna,40.5982,-124.1573,14.4,95,100,0.0,US,1689174813
433,niafunke,15.9322,-3.9906,40.55,16,37,4.51,ML,1689174813
434,tranqueras,-31.2,-55.75,12.09,96,100,4.96,UY,1689174813
435,concepcion,-36.827,-73.0498,9.89,71,20,1.03,CL,1689174556
436,claveria,18.6074,121.0832,27.07,88,73,4.33,PH,1689174813
437,ovalle,-30.5983,-71.2003,15.86,55,17,1.0,CL,1689174757
438,grand falls-windsor,48.9332,-55.6649,21.95,76,100,2.24,CA,1689174814
439,sittwe,20.15,92.9,27.1,87,100,5.46,MM,1689174814
440,bani walid,31.7566,13.9942,34.62,18,0,6.44,LY,1689174814
441,filingue,14.3521,3.3168,37.74,30,75,3.16,NE,1689174814
442,chonchi,-42.6128,-73.8092,6.18,73,11,0.64,CL,1689174814
443,swan hill,-35.3378,143.5544,7.88,73,46,2.79,AU,1689174814
444,mpulungu,-8.7623,31.1141,25.55,48,4,6.23,ZM,1689174815
445,chernyshevskiy,63.0128,112.4714,9.01,86,66,1.61,RU,1689174815
446,washington,47.5001,-120.5015,20.22,56,75,1.8,US,1689174744
447,las tablas,7.7667,-80.2833,28.24,78,100,3.15,PA,1689174815
448,mili,6.0815,171.735,28.15,79,63,5.65,MH,1689174815
449,chuguyevka,44.1653,133.8633,15.59,99,93,1.6,RU,1689174815
450,carolina beach,34.0352,-77.8936,31.19,70,0,2.51,US,1689174663
451,souillac,-20.5167,57.5167,22.21,83,20,2.57,MU,1689174816
452,westport,41.1415,-73.3579,31.93,65,1,0.89,US,1689174797
453,xai-xai,-25.0519,33.6442,18.45,61,55,4.31,MZ,1689174816
454,sibiti,-3.6819,13.3499,32.04,30,41,1.97,CG,1689174816
455,orcopampa,-15.2661,-72.3417,10.79,30,4,0.93,PE,1689174816
456,puerto aysen,-45.4,-72.7,1.02,75,0,3.09,CL,1689174816
457,gambiran satu,-8.3939,114.1464,22.07,89,63,0.94,ID,1689174816
458,kununurra,-15.7667,128.7333,21.99,46,6,3.09,AU,1689174586
459,parabel',58.6978,81.4825,17.65,62,52,1.24,RU,1689174817
460,zlocieniec,53.5329,16.0113,25.5,60,47,5.04,PL,1689174817
461,gutierrez zamora,20.45,-97.0833,30.9,75,72,2.5,MX,1689174817
462,udaipur,24.5712,73.6918,29.5,71,95,5.64,IN,1689174817
463,lincoln,40.8,-96.667,20.95,93,75,7.72,US,1689174257
464,buenaventura,3.8801,-77.0312,29.46,70,50,1.35,CO,1689174602
465,saint-pierre,-21.3393,55.4781,21.82,68,0,2.06,RE,1689174817
466,tughyl,47.7252,84.2063,24.71,40,0,4.14,KZ,1689174818
467,saurimo,-9.6608,20.3916,28.02,17,0,2.92,AO,1689174818
468,cerro largo,-28.1486,-54.7381,20.98,85,97,2.8,BR,1689174657
469,sao jose da coroa grande,-8.8978,-35.1478,26.96,68,12,4.03,BR,1689174818
470,myitkyina,25.3833,97.4,23.19,100,100,0.51,MM,1689174818
471,nova mayachka,46.6,33.2271,26.15,36,40,4.04,UA,1689174818
472,miri,4.4148,114.0089,25.08,94,40,1.03,MY,1689174818
473,tari,12.4086,4.4914,35.91,35,88,2.64,NG,1689174819
474,meadville,41.6414,-80.1515,25.48,79,75,2.06,US,1689174819
475,khorixas,-20.3667,14.9667,20.89,16,0,10.68,NA,1689174819
476,mont-dore,-22.2833,166.5833,21.11,99,99,3.58,NC,1689174819
477,namibe,-15.1961,12.1522,30.28,25,0,2.22,AO,1689174819
478,chifeng,42.2683,118.9636,21.41,89,100,2.55,CN,1689174819
479,remire-montjoly,4.9167,-52.2667,28.02,74,75,2.57,GF,1689174820
480,madinat sittah uktubar,29.8167,31.05,32.78,17,0,7.1,EG,1689174820
481,pisco,-13.7,-76.2167,21.03,68,100,1.03,PE,1689174820
482,santarem,-2.4431,-54.7083,29.07,74,75,3.09,BR,1689174820
483,gardnerville ranchos,38.8882,-119.7413,22.9,51,0,1.34,US,1689174820
484,san isidro de curuguaty,-24.5167,-55.7,32.08,28,36,5.61,PY,1689174820
485,al kharj,24.155,47.3346,45.32,7,35,5.42,SA,1689174820
486,am timan,11.0297,20.2827,29.8,55,100,2.63,TD,1689174821
487,kyshtovka,56.555,76.6271,21.03,86,67,5.32,RU,1689174821
488,nadym,65.5333,72.5167,15.63,55,82,5.56,RU,1689174821
489,marsabit,2.3284,37.9899,24.88,38,85,9.88,KE,1689174821
490,tambacounda,13.7539,-13.7586,35.03,49,75,3.09,SN,1689174821
491,goundam,16.4145,-3.6708,40.84,13,62,2.26,ML,1689174821
492,sabang,5.8933,95.3214,28.64,75,12,5.93,ID,1689174821
493,markaz-e hukumat-e darweshan,31.1323,64.1934,38.02,4,0,4.14,AF,1689174822
494,gemena,3.25,19.7667,30.89,55,64,0.5,CD,1689174822
495,lerwick,60.1545,-1.1494,14.0,91,96,6.64,GB,1689174822
496,guerrero negro,27.9769,-114.0611,22.92,56,99,5.02,MX,1689174822
497,kidal,18.4411,1.4078,42.39,7,89,8.17,ML,1689174657
498,rabo de peixe,37.8,-25.5833,23.73,83,40,7.2,PT,1689174822
499,nefteyugansk,61.0998,72.6035,20.21,69,100,4.35,RU,1689174822
500,tsimasham,27.0989,89.536,15.15,98,100,0.34,BT,1689174823
501,caister-on-sea,52.6481,1.7265,22.99,56,85,7.63,GB,1689174823
502,pitimbu,-7.4706,-34.8086,29.33,70,8,5.91,BR,1689174612
503,zhytkavichy,52.2168,27.8561,22.26,47,25,2.03,BY,1689174823
504,ketchikan,55.3422,-131.6461,13.26,82,20,1.54,US,1689174823
505,vangviang,18.9333,102.45,23.98,98,88,0.72,LA,1689174823
506,mashi,12.9784,7.9529,37.89,22,13,3.45,NG,1689174823
507,agadez,19.75,10.25,39.4,9,35,3.59,NE,1689174824
508,zaranj,30.9667,61.8833,42.98,5,0,10.41,AF,1689174824
509,carutapera,-1.195,-46.02,28.01,81,19,3.32,BR,1689174824
510,amga,60.8953,131.9608,17.14,98,43,1.0,RU,1689174824
511,umm kaddadah,13.6017,26.6876,29.38,48,92,4.39,SD,1689174824
512,sim,54.993,57.6982,22.84,67,100,4.13,RU,1689174824
513,yuzhnoural'sk,54.4418,61.2536,21.79,74,100,5.29,RU,1689174824
514,kuanda,56.3161,116.0806,16.13,91,99,2.35,RU,1689174825
515,parambu,-6.2111,-40.6944,32.49,30,0,4.13,BR,1689174825
516,belyy yar,53.6039,91.3903,17.94,88,75,1.0,RU,1689174825
517,axim,4.8699,-2.2405,26.15,82,78,4.59,GH,1689174825
518,cacocum,20.7374,-76.3279,32.18,66,40,6.17,CU,1689174825
519,kalmunai,7.4167,81.8167,28.53,77,76,1.02,LK,1689174825
520,saint augustine beach,29.8505,-81.2654,31.72,62,68,1.33,US,1689174826
521,santa marta,11.2408,-74.199,31.05,72,100,0.89,CO,1689174407
522,labytnangi,66.6572,66.4183,16.17,55,98,5.07,RU,1689174826
523,urzhar,47.093,81.6294,26.66,35,0,4.1,KZ,1689174826
524,hit,33.6416,42.8251,40.09,6,0,8.43,IQ,1689174826
525,cadale,2.7603,46.3222,26.0,78,16,10.65,SO,1689174826
526,la'ie,21.6477,-157.9253,24.69,83,98,2.68,US,1689174826
527,forbes,-33.3833,148.0167,5.51,88,1,1.26,AU,1689174827
528,sake,-1.5736,29.045,21.62,65,77,0.53,CD,1689174827
529,pocone,-16.2567,-56.6228,36.33,17,2,5.22,BR,1689174613
530,portage la prairie,49.9728,-98.2926,18.05,53,75,3.09,CA,1689174760
531,yenangyaung,20.4667,94.8833,28.87,68,100,5.22,MM,1689174827
532,houlton,46.1262,-67.8403,26.23,63,0,2.54,US,1689174827
533,colonia menno,-22.3667,-59.8167,32.49,31,95,9.63,PY,1689174828
534,nishinoomote,30.7333,131.0,26.64,87,100,3.59,JP,1689174828
535,nili,33.7218,66.1302,27.95,11,0,4.8,AF,1689174828
536,whitby,54.4877,-0.615,19.06,71,63,2.68,GB,1689174594
537,amos,48.5669,-78.1162,17.93,50,4,2.41,CA,1689174828
538,cidade velha,14.9167,-23.6167,29.26,61,20,5.66,CV,1689174828
539,tosontsengel,48.7567,98.2839,11.25,87,89,1.17,MN,1689174828
540,buka,40.8108,69.1986,33.91,8,0,3.81,UZ,1689174829
541,akureyri,65.6835,-18.0878,8.96,71,75,11.32,IS,1689174829
542,jonuta,18.0833,-92.1333,30.12,63,48,6.06,MX,1689174829
543,itoman,26.1247,127.6694,29.21,84,20,3.09,JP,1689174829
544,tahe,52.3333,124.7333,18.68,55,100,1.75,CN,1689174829
545,bontang,0.1333,117.5,26.14,83,100,5.17,ID,1689174632
546,southeast arcadia,27.1863,-81.8521,34.37,79,29,1.13,US,1689174830
547,paulden,34.8856,-112.4682,31.0,37,4,0.45,US,1689174830
548,nemuro,43.3236,145.575,15.38,100,100,1.44,JP,1689174830
549,keflavik,64.0049,-22.5624,15.95,51,0,9.77,IS,1689174830
550,richards bay,-28.783,32.0377,16.96,77,24,1.1,ZA,1689174830
551,coahuayana de hidalgo,18.7,-103.6583,28.22,74,100,1.78,MX,1689174831
552,sangod,24.9167,76.2833,28.86,77,97,2.87,IN,1689174833
553,mount pearl,47.5166,-52.7813,18.74,87,1,2.68,CA,1689174673
554,monrovia,6.3005,-10.7969,24.87,82,99,4.56,LR,1689174556
555,mugia,43.1041,-9.2179,20.51,70,3,5.37,ES,1689174833
556,ulladulla,-35.35,150.4667,9.14,76,3,2.34,AU,1689174834
557,jefferson city,38.5767,-92.1735,29.61,58,0,4.63,US,1689174834
558,karakecili,39.5942,33.3778,29.9,25,12,1.92,TR,1689174834
559,du quoin,38.0114,-89.2362,28.26,71,0,4.4,US,1689174834
560,chaohu,31.6,117.8667,28.93,76,100,2.44,CN,1689174835
561,malpica,43.3228,-8.8105,22.35,69,11,3.71,ES,1689174835
562,el granada,37.5027,-122.4694,16.63,90,100,3.6,US,1689174835
563,dakhla,23.6848,-15.958,24.01,78,41,8.75,EH,1689174835
564,santa rosalia,27.3167,-112.2833,28.97,51,93,1.19,MX,1689174836
565,rabaul,-4.1967,152.1721,25.97,84,100,6.71,PG,1689174836
566,shumerlya,55.5005,46.4129,12.51,76,100,3.6,RU,1689174836
567,kafr ad dawwar,31.1339,30.1284,29.64,41,0,6.28,EG,1689174836
568,inirida,3.8653,-67.9239,27.81,84,21,0.75,CO,1689174836
569,kismayo,-0.3582,42.5454,25.61,76,4,8.14,SO,1689174816
570,islaz,43.7333,24.75,38.08,29,8,4.06,RO,1689174837
571,bam,29.106,58.357,37.87,4,2,6.52,IR,1689174837
572,severnoye,56.3491,78.3619,25.89,71,55,3.24,RU,1689174837
573,luang namtha,20.9497,101.4011,22.77,91,49,0.83,LA,1689174837
574,nova vicosa,-17.8919,-39.3719,26.76,61,2,5.23,BR,1689174580
575,shanhecun,44.7,127.2,19.58,76,99,1.81,CN,1689174837
576,curaca,-8.9903,-39.9094,28.92,43,38,4.92,BR,1689174848
577,howard springs,-12.497,131.047,23.95,80,8,2.54,AU,1689174848
578,quthing,-30.4,27.7003,10.55,34,0,1.45,LS,1689174848
579,narvik,68.4384,17.4272,25.21,50,98,5.28,NO,1689174848
580,skien,59.2075,9.6105,20.79,77,100,3.31,NO,1689174849
581,caerano di san marco,45.7852,12.0028,31.9,46,0,1.54,IT,1689174849
582,inhambane,-23.865,35.3833,19.79,63,67,5.5,MZ,1689174849
583,dingcheng,32.1272,115.0394,29.29,74,99,3.25,CN,1689174850
584,ishigaki,24.3448,124.1572,29.07,89,40,2.57,JP,1689174850
585,pariaman,-0.619,100.12,25.03,86,76,1.57,ID,1689174850
586,torbat-e heydariyeh,35.274,59.2195,29.12,28,0,13.26,IR,1689174851
587,hilongos,10.3744,124.7497,26.7,87,99,4.94,PH,1689174851
588,nyandoma,61.669,40.1991,10.63,99,100,3.34,RU,1689174851
589,lanivtsi,49.8633,26.0908,23.89,61,72,3.03,UA,1689174851
590,kozyatyn,49.7143,28.8339,22.71,47,36,2.71,UA,1689174852
591,kuna,43.4918,-116.4201,24.85,46,0,0.0,US,1689174852
592,williamsport,41.2412,-77.0011,27.83,64,0,1.54,US,1689174770
593,umba,66.6871,34.3429,18.71,50,96,3.26,RU,1689174852
594,boende,-0.2167,20.8667,30.79,52,98,1.05,CD,1689174852
